date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric8,metric9
01-01-2015,W1F0W6QD,0,23766320,0,0,0,7,194188,0,0,4
01-01-2015,W1F0W8BD,0,226894384,1552,0,0,12,186506,0,0,0
01-01-2015,W1F0W9SR,0,22987328,0,0,0,12,245819,0,0,0
01-01-2015,W1F0WBTM,0,108442392,0,2,0,12,237491,0,0,41
01-01-2015,W1F0WJFT,0,193938760,0,0,0,9,217819,0,0,1
01-01-2015,W1F0WJHE,0,25032720,6264,0,0,13,185326,0,0,0
01-01-2015,W1F0WK71,0,53828000,0,0,0,6,241261,0,0,0
01-01-2015,W1F0WKE1,0,169323192,0,0,0,8,296791,0,0,0
01-01-2015,W1F0WKLP,0,212066328,0,0,0,6,196564,0,0,0
01-01-2015,W1F0WKMJ,0,142032928,0,34,0,6,240309,0,0,8
01-01-2015,W1F0WLZP,0,196112264,0,0,0,12,243920,0,0,0
01-01-2015,W1F0WMPM,0,176230480,0,0,0,6,194794,0,0,0
01-01-2015,W1F0WN8P,0,218331848,0,0,0,7,191519,0,0,0
01-01-2015,W1F0WRX5,0,196837352,0,0,0,10,219605,0,0,7
01-01-2015,W1F0WW7E,0,78556416,0,0,0,13,190342,0,0,0
01-01-2015,W1F0WZ0P,0,226982064,0,0,0,11,197300,0,0,0
01-01-2015,W1F0X3H8,0,197766920,0,0,0,6,244734,0,0,0
01-01-2015,W1F0X3MJ,0,181785960,0,0,0,11,213691,0,0,0
01-01-2015,W1F0X3PH,0,208528880,0,0,0,7,190223,0,0,1
01-01-2015,W1F0X3PR,0,226827456,0,0,0,6,221304,0,0,0
01-01-2015,W1F0X3ZX,0,100067568,0,0,0,6,220329,0,0,1
01-01-2015,W1F0X44B,0,155604320,0,0,0,8,202212,0,0,0
01-01-2015,W1F0X47B,0,135597248,0,0,0,9,197460,0,0,0
01-01-2015,W1F0X47W,0,190203784,0,0,0,12,220186,0,0,0
01-01-2015,W1F0X4AK,0,19847352,440,0,0,6,200028,0,0,1
01-01-2015,W1F0X4CX,0,161946400,4072,0,0,13,188573,0,0,0
01-01-2015,W1F0X4F6,0,63732264,0,0,0,12,222969,0,0,0
01-01-2015,W1F0X4FC,0,37792288,0,0,0,7,219303,0,0,0
01-01-2015,W1F0X4TS,0,122177208,4240,0,16,11,135966,0,0,0
01-01-2015,W1F0X4VZ,0,24214144,0,0,0,13,244150,0,0,0
01-01-2015,W1F0X4ZX,0,191763984,0,0,0,13,296288,0,0,0
01-01-2015,W1F0X5GW,0,129164320,0,1,0,8,243940,0,0,7
01-01-2015,W1F0X5HV,0,13780944,0,0,0,15,217565,0,0,0
01-01-2015,W1F0X5J5,0,126447040,0,0,0,5,191336,0,0,0
01-01-2015,W1F0X5JF,0,56991888,0,0,0,6,199318,0,0,1
01-01-2015,W1F0X5JV,0,217280160,0,0,0,7,186975,0,0,1
01-01-2015,W1F0X5KA,0,214266384,0,0,0,13,217561,0,0,0
01-01-2015,W1F0X5KT,0,108596032,0,0,0,11,190842,0,0,1
01-01-2015,W1F0X5KX,0,205623488,0,0,0,8,166278,0,0,0
01-01-2015,W1F0X5L3,0,186610208,0,0,0,6,385764,0,0,0
01-01-2015,W1F0X5L8,0,227213792,0,0,0,11,221429,0,0,0
01-01-2015,W1F0X5N2,0,73820080,0,0,0,5,190964,0,0,0
01-01-2015,W1F0X5TL,0,0,0,0,0,12,214817,0,0,0
01-01-2015,W1F0X5VA,0,25795496,0,0,0,16,218284,0,0,0
01-01-2015,W1F0X60T,0,174533488,0,0,0,9,218765,0,0,0
01-01-2015,W1F0X6CF,0,184145040,0,0,0,6,241908,0,0,0
01-01-2015,W1F0X6HZ,0,30720400,0,0,0,10,190662,0,0,0
01-01-2015,W1F0X6KZ,0,13494176,0,0,0,9,196804,0,0,0
01-01-2015,W1F0X6SQ,0,9556952,0,0,0,11,216283,0,0,0
01-01-2015,W1F0X6TM,0,214650840,0,0,0,7,198541,0,0,5
01-01-2015,W1F0X6V0,0,175031320,0,0,0,11,213515,0,0,0
01-01-2015,W1F0X6VJ,0,141941680,0,0,0,7,216944,0,0,0
01-01-2015,W1F0X70N,0,165583552,0,0,0,13,186288,0,0,0
01-01-2015,W1F0X711,0,18538632,0,0,0,15,217590,0,0,0
01-01-2015,W1F0X7P2,0,33224832,0,0,0,13,216960,0,0,0
01-01-2015,W1F0X7PR,0,13138392,0,0,0,9,191343,0,0,0
01-01-2015,W1F0X7QX,0,162013456,0,0,0,12,217686,0,0,0
01-01-2015,W1F0XKWR,0,89660704,0,0,0,7,30,0,0,0
01-01-2015,W1F0Y13C,0,234318640,0,0,0,4,185772,0,0,3
01-01-2015,W1F0Y2PY,0,132033080,0,0,0,5,182050,0,0,0
01-01-2015,W1F0YJ6K,0,216100528,0,0,0,7,30,0,0,0
01-01-2015,W1F0YKBQ,0,24431928,0,0,0,8,24,0,0,0
01-01-2015,W1F0YKEW,0,65557072,0,0,0,23,45,0,0,0
01-01-2015,W1F0Z1W9,0,222379808,0,0,0,12,215998,0,0,0
01-01-2015,W1F0Z2JE,0,173952208,0,0,0,12,262571,0,0,0
01-01-2015,W1F0Z3FW,0,168577464,0,0,0,8,209341,0,0,0
01-01-2015,W1F0Z3G1,0,88734648,0,0,0,14,236610,0,0,0
01-01-2015,W1F0Z3KR,0,154806368,0,0,1,7,119375,0,0,0
01-01-2015,W1F0Z491,0,57689816,0,0,0,7,383675,0,0,0
01-01-2015,W1F0Z4AY,0,239303792,0,0,0,7,187008,0,0,1
01-01-2015,W1F0Z4CF,0,39991296,0,0,0,9,386234,0,0,2
01-01-2015,W1F0Z4EA,0,158082880,0,0,0,6,246340,0,0,0
01-01-2015,W1F0Z4SP,0,37928256,0,0,0,8,192925,0,0,3
01-01-2015,W1F0Z4W7,0,144878520,0,21,0,10,388409,0,0,4
01-01-2015,W1F0Z4X0,0,157461376,0,0,1,7,375195,6,6,0
01-01-2015,W1F0Z4X2,0,46248000,0,0,0,8,295080,0,0,248
01-01-2015,W1F0Z569,0,22964480,0,0,0,8,242824,0,0,0
01-01-2015,W1F0Z56F,0,145952576,0,0,0,10,387940,0,0,0
01-01-2015,W1F0Z588,0,97067752,0,0,0,6,236785,0,0,0
01-01-2015,W1F0Z5T8,0,228491272,0,0,0,9,235927,0,0,0
01-01-2015,W1F0Z62G,0,56559256,0,0,0,9,193237,0,0,0
01-01-2015,W1F0ZDTJ,0,117151648,0,0,0,7,199543,0,0,0
01-01-2015,W1F0ZG5V,0,244111264,0,0,0,8,383350,0,0,0
01-01-2015,W1F0ZJK8,0,216946928,0,0,0,8,185335,0,0,0
01-01-2015,W1F0ZK0H,0,109802712,0,0,0,8,187634,0,0,0
01-01-2015,W1F0ZVD8,0,59489688,0,0,0,14,313829,0,0,0
01-01-2015,W1F10Y8K,0,214392992,0,0,0,9,186716,0,0,0
01-01-2015,W1F111C6,0,56551080,0,0,0,10,404371,0,0,0
01-01-2015,W1F111N7,0,114125368,0,0,0,8,185888,0,0,0
01-01-2015,W1F111Q7,0,130770768,0,0,0,12,402805,0,0,0
01-01-2015,W1F11CR1,0,231278624,0,0,0,9,404968,0,0,0
01-01-2015,W1F11FCC,0,188801784,0,0,0,6,283678,0,0,0
01-01-2015,W1F11JQW,0,76618616,0,0,0,9,403149,0,0,0
01-01-2015,W1F11ZG9,0,193036136,0,9,46,2,321220,0,0,1
01-01-2015,W1F1230J,0,160609528,0,0,0,14,307719,0,0,0
01-01-2015,W1F12JLS,0,59739048,0,0,0,16,314853,0,0,0
01-01-2015,W1F12JRF,0,31336336,0,0,0,6,200799,0,0,0
01-01-2015,W1F12KWT,0,233573248,0,0,0,6,198266,0,0,0
01-01-2015,W1F1335J,0,91519632,0,16,0,9,282973,0,0,12
01-01-2015,W1F133A0,0,79301392,0,0,6,10,200271,0,0,0
01-01-2015,W1F1354W,0,106183632,0,0,0,8,207854,0,0,1
01-01-2015,W1F13B09,0,6749024,0,0,0,8,406749,0,0,0
01-01-2015,W1F13SJ7,0,34580480,8,0,0,10,29,0,0,0
01-01-2015,W1F13SRV,0,144915568,1960,0,0,6,24475,0,0,1
01-01-2015,W1F14FS4,0,2528512,0,0,0,5,222865,0,0,0
01-01-2015,W1F14GTK,0,109536632,0,21,0,20,315242,0,0,33
01-01-2015,W1F14GWF,0,100896256,0,0,0,7,283876,0,0,0
01-01-2015,W1F14H94,0,139443744,0,0,0,23,225858,0,0,0
01-01-2015,W1F14HAQ,0,79553744,0,0,0,9,405680,0,0,0
01-01-2015,W1F14N6K,0,82203512,0,0,0,14,319943,0,0,0
01-01-2015,W1F14NBM,0,214457408,0,0,0,14,218409,0,0,0
01-01-2015,W1F14NE5,0,21659944,0,0,0,9,354849,0,0,0
01-01-2015,W1F14XGD,0,230120824,256,0,0,12,201025,0,0,0
01-01-2015,W1F14XK6,0,102362080,0,0,0,10,403598,0,0,0
01-01-2015,W1F15NRT,0,26073952,0,0,0,9,405744,0,0,0
01-01-2015,W1F15P5S,0,43727248,0,0,0,8,185305,0,0,0
01-01-2015,W1F15S4D,0,92530096,736,0,74,6,96545,16,16,0
01-01-2015,W1F16RA7,0,229238112,0,0,0,11,185543,0,0,1
01-01-2015,W1F17D9Z,0,173035368,0,0,0,10,187690,0,0,0
01-01-2015,W1F17DKS,0,15352928,0,0,0,11,197121,0,0,0
01-01-2015,W1F17E35,0,111677360,0,0,0,10,200658,0,0,4
01-01-2015,W1F17GR6,0,169807832,44008,0,0,12,130739,0,0,0
01-01-2015,W1F17RLV,0,19301992,0,0,0,9,200359,0,0,0
01-01-2015,W1F181WP,0,178148616,2000,0,0,24,46,0,0,0
01-01-2015,W1F18TKX,0,164894928,0,0,0,11,186018,0,0,0
01-01-2015,W1F18YT8,0,98997784,0,0,0,12,226503,0,0,0
01-01-2015,W1F19BPT,0,50941304,16,0,0,23,45,0,0,0
01-01-2015,W1F19J5Q,0,156726952,0,0,0,8,228901,0,0,0
01-01-2015,W1F19LPJ,0,14368184,0,0,0,12,229081,0,0,0
01-01-2015,W1F1A4H9,0,18959200,376,0,0,5,18,0,0,0
01-01-2015,W1F1AN6A,0,96347832,0,0,0,11,39,0,0,0
01-01-2015,W1F1AQ6G,0,208637840,0,0,0,5,12,0,0,0
01-01-2015,W1F1ARYY,0,110766392,0,0,0,8,262785,0,0,0
01-01-2015,W1F1B0KF,0,188684704,0,0,0,10,2050,0,0,0
01-01-2015,W1F1BAE6,0,243385544,0,0,0,9,21,0,0,1
01-01-2015,W1F1BFHS,0,234083448,0,0,0,7,25,0,0,0
01-01-2015,W1F1BFMS,0,208761592,0,61,0,13,42,0,0,0
01-01-2015,W1F1BFP5,0,141049448,16,0,12,8,139874,0,0,0
01-01-2015,W1F1BFRJ,0,187606560,0,0,0,13,42,0,0,0
01-01-2015,W1F1BFZT,0,93512992,0,0,0,10,29,0,0,0
01-01-2015,W1F1BG0P,0,158511128,0,0,0,9,27,0,0,0
01-01-2015,W1F1BG4H,0,19012656,24,0,0,11,35,0,0,0
01-01-2015,W1F1BGAB,0,127153024,0,0,0,8,26,0,0,1
01-01-2015,W1F1BQNS,0,215070840,0,0,0,9,282289,0,0,1
01-01-2015,W1F1BQTN,0,33358936,0,0,0,9,199109,0,0,0
01-01-2015,W1F1BRM3,0,18149416,0,0,0,9,220602,0,0,0
01-01-2015,W1F1BS0H,0,78866488,0,0,0,14,267374,0,0,0
01-01-2015,W1F1BS9T,0,7547928,0,0,0,12,229417,0,0,0
01-01-2015,W1F1BTB2,0,192273912,0,0,0,16,317944,0,0,0
01-01-2015,W1F1BW8W,0,27121440,0,0,0,12,228844,0,0,0
01-01-2015,W1F1BZTM,0,139929672,0,0,0,13,42,0,0,5
01-01-2015,W1F1C0R9,0,92789936,0,1,0,11,201515,0,0,2
01-01-2015,W1F1C51R,0,111948232,0,0,0,10,409333,0,0,0
01-01-2015,W1F1C9HM,0,9275072,0,0,0,7,25,0,0,0
01-01-2015,W1F1C9TE,0,209936896,0,0,2,10,7489,0,0,0
01-01-2015,W1F1C9WG,0,86203992,0,0,0,13,42,0,0,0
01-01-2015,W1F1CA72,0,36967800,0,0,0,8,26,0,0,0
01-01-2015,W1F1CAKS,0,16719872,0,0,0,8,24,0,0,7
01-01-2015,W1F1CB5E,0,164185360,40,0,0,9,25,0,0,0
01-01-2015,W1F1CCGF,0,241082272,8,0,0,10,29,0,0,0
01-01-2015,W1F1CDDP,0,2165592,600,0,2,8,190301,8,8,0
01-01-2015,W1F1CDRE,0,206936512,0,0,0,7,19,0,0,0
01-01-2015,W1F1CHY9,0,81505552,0,34,0,20,275861,0,0,205
01-01-2015,W1F1CHZK,0,199302352,0,0,0,8,262286,0,0,1
01-01-2015,W1F1CJ1K,0,100157320,0,0,0,9,198295,0,0,0
01-01-2015,W1F1CJ27,0,32468296,0,0,0,12,226710,0,0,0
01-01-2015,W1F1CJ3G,0,226804056,0,7,0,8,210411,0,0,0
01-01-2015,W1F1CJKT,0,207883032,0,0,0,8,261753,0,0,0
01-01-2015,W1F1CJXM,0,147891384,0,0,0,7,197710,0,0,0
01-01-2015,W1F1CK1V,0,33169856,0,0,0,13,227880,0,0,0
01-01-2015,W1F1CK5G,0,172765584,0,0,0,11,200600,0,0,0
01-01-2015,W1F1CKB5,0,210940096,0,0,0,9,198065,0,0,0
01-01-2015,W1F1CKJZ,0,70676560,0,0,0,9,186519,0,0,0
01-01-2015,W1F1CKKW,0,88542848,0,0,0,16,306119,0,0,1
01-01-2015,W1F1CKSX,0,157459024,0,0,0,9,283531,0,0,14
01-01-2015,W1F1CKXZ,0,168473496,0,0,0,12,218368,0,0,0
01-01-2015,W1F1CL1K,0,184626152,0,0,112,17,321634,0,0,0
01-01-2015,W1F1CL8Q,0,20083352,0,0,0,11,228549,0,0,0
01-01-2015,W1F1CLBY,0,6577576,0,0,0,9,184159,0,0,0
01-01-2015,W1F1CLED,0,166977128,0,0,0,9,404111,0,0,0
01-01-2015,W1F1CLH3,0,85663616,0,0,0,9,200305,0,0,0
01-01-2015,W1F1CLJG,0,8902408,0,0,0,8,228343,0,0,0
01-01-2015,W1F1CLNF,0,42476336,0,0,0,11,235469,0,0,0
01-01-2015,W1F1CM57,0,40675072,0,0,0,5,18,0,0,0
01-01-2015,W1F1CM7H,0,125685752,0,0,0,12,40,0,0,0
01-01-2015,W1F1CM93,0,199395440,0,0,0,12,40,0,0,0
01-01-2015,W1F1CMCY,0,146417736,0,0,0,5,19156,0,0,0
01-01-2015,W1F1CMFD,0,14876624,0,0,0,5,18,0,0,0
01-01-2015,W1F1CMG4,0,217823736,0,0,0,5,18,0,0,0
01-01-2015,W1F1CMJW,0,189252320,0,0,0,5,19,0,0,0
01-01-2015,W1F1CMVG,0,172537600,0,0,0,10,28,0,0,0
01-01-2015,W1F1CMVW,0,106023872,0,0,0,13,42,0,0,0
01-01-2015,W1F1CNV3,0,43083896,0,0,0,9,27,0,0,0
01-01-2015,W1F1CZLY,0,63083832,0,0,0,11,199434,0,0,0
01-01-2015,W1F1D899,0,230373088,0,0,0,7,197300,0,0,0
01-01-2015,W1F1D8GZ,0,116336424,0,0,0,10,405205,0,0,0
01-01-2015,W1F1D93M,0,35852072,0,0,0,7,197720,0,0,0
01-01-2015,W1F1D99S,0,119787904,0,0,0,9,186161,0,0,0
01-01-2015,W1F1DA55,0,48118176,0,0,0,13,42,0,0,0
01-01-2015,W1F1DABR,0,119042768,0,0,0,10,27,0,0,0
01-01-2015,W1F1DN0Y,0,58412944,0,0,0,24,227023,0,0,0
01-01-2015,W1F1DN3S,0,108602968,0,0,0,11,200941,0,0,0
01-01-2015,W1F1DNYH,0,55085232,0,0,0,11,198572,0,0,4
01-01-2015,W1F1DPSA,0,36396096,0,0,0,11,35,0,0,0
01-01-2015,W1F1DQ6A,0,153756064,0,0,0,5,18,0,0,0
01-01-2015,W1F1DQJD,0,98357784,0,0,0,4,8,0,0,0
01-01-2015,W1F1DQN8,0,86045688,0,0,0,10,27,0,0,0
01-01-2015,W1F1DQQT,0,212573176,0,18,0,9,27,0,0,4
01-01-2015,W1F1DQR9,0,103119744,0,0,0,8,26,0,0,0
01-01-2015,W1F1DX8D,0,161226448,0,0,0,25,235749,0,0,0
01-01-2015,W1F1FHEK,0,45332328,0,0,0,13,42,0,0,0
01-01-2015,W1F1FZ8B,0,104063536,0,0,0,11,34,0,0,0
01-01-2015,W1F1GLFN,0,225937872,0,0,0,5,217373,0,0,0
01-01-2015,W1F1GMWX,0,55415160,0,0,0,6,23,0,0,0
01-01-2015,W1F1MRP9,0,186653312,0,0,0,6,210130,0,0,0
01-01-2015,W1F1MTM2,0,111450872,0,0,0,6,262303,0,0,0
01-01-2015,W1F1N4CT,0,36314712,0,0,0,8,284108,0,0,0
01-01-2015,W1F1N6V6,0,100552400,0,0,0,6,223126,0,0,0
01-01-2015,W1F1NS0C,0,71554416,0,0,0,6,222058,0,0,0
01-01-2015,W1F1NSHB,0,87626592,0,0,0,7,273959,0,0,0
01-01-2015,W1F1NTWG,0,129229392,0,0,0,8,260013,0,0,0
01-01-2015,W1F1Q5EF,0,62998904,0,0,0,4,153052,0,0,0
01-01-2015,W1F1ZVME,0,112391808,0,0,0,37,273995,0,0,0
01-01-2015,Z1F02KDL,0,12817320,0,0,0,7,261905,0,0,18
01-01-2015,Z1F02MRX,0,85541776,0,0,0,5,212024,0,0,0
01-01-2015,Z1F02NBQ,0,93724808,0,0,0,5,214430,0,0,0
01-01-2015,Z1F04CA7,0,79137144,0,0,0,5,189184,0,0,0
01-01-2015,Z1F04GCH,0,155095880,0,0,0,13,286053,0,0,0
01-01-2015,Z1F06WA0,0,173048840,0,0,12,9,380405,0,0,0
01-01-2015,Z1F0AHAT,0,62221640,0,0,6,8,240090,0,0,0
01-01-2015,Z1F0AM4J,0,175087384,0,0,0,4,307836,0,0,0
01-01-2015,Z1F0B4XZ,0,209608016,0,70,0,10,259834,0,0,1165
01-01-2015,Z1F0BA45,0,130849392,0,0,0,8,378172,0,0,0
01-01-2015,Z1F0BF9X,0,36820728,0,0,0,12,197041,0,0,3
01-01-2015,Z1F0CBSH,0,241822488,80,0,0,5,314626,0,0,0
01-01-2015,Z1F0CRT8,0,52728720,0,0,0,10,282936,0,0,0
01-01-2015,Z1F0D8DV,0,19720208,0,0,0,5,401445,0,0,4
01-01-2015,Z1F0DZAQ,0,230842048,344,0,0,18,202514,0,0,0
01-01-2015,Z1F0E1CS,0,241311632,0,0,0,10,285957,0,0,13
01-01-2015,Z1F0E2J2,0,217639288,0,0,0,13,195843,0,0,1
01-01-2015,Z1F0E74T,0,175301872,0,0,0,5,187220,0,0,0
01-01-2015,Z1F0EWVK,0,206889832,0,0,0,36,270914,0,0,0
01-01-2015,Z1F0FAZJ,0,168700736,0,0,0,5,261772,0,0,18
01-01-2015,Z1F0FSBY,0,193437680,1936,0,0,5,182277,0,0,0
01-01-2015,Z1F0G55J,0,184326776,0,0,0,38,246833,0,0,0
01-01-2015,Z1F0GB8A,0,142794400,0,0,0,6,201254,0,0,0
01-01-2015,Z1F0GE1M,0,237174696,0,0,0,7,197371,0,0,0
01-01-2015,Z1F0K451,0,97013528,0,0,0,7,269283,0,0,0
01-01-2015,Z1F0KJDS,0,75105368,0,0,0,8,199835,0,0,0
01-01-2015,Z1F0KKN4,0,239475080,0,0,0,6,197033,0,0,0
01-01-2015,Z1F0KQWF,0,154685008,0,0,0,12,286150,0,0,0
01-01-2015,Z1F0KSLS,0,214761152,0,0,0,66,224168,0,0,0
01-01-2015,Z1F0KZ3H,0,182787440,0,0,0,13,192781,0,0,11
01-01-2015,Z1F0L2VS,0,15570896,0,2,0,94,221320,0,0,0
01-01-2015,Z1F0L3BL,0,210687392,0,0,0,6,279183,0,0,0
01-01-2015,Z1F0L4J2,0,116522520,0,0,0,10,206892,0,0,0
01-01-2015,Z1F0L4S8,0,50755064,0,0,0,6,204938,0,0,0
01-01-2015,Z1F0L4T5,0,200997664,0,0,0,10,317075,0,0,0
01-01-2015,Z1F0L4Y0,0,175841832,0,0,6,7,205583,0,0,0
01-01-2015,Z1F0L55E,0,240650728,0,0,0,6,200910,0,0,0
01-01-2015,Z1F0L613,0,156324192,0,0,0,60,218826,0,0,0
01-01-2015,Z1F0L6BY,0,91951056,0,0,0,60,219594,0,0,0
01-01-2015,Z1F0L6DJ,0,82919640,0,0,0,63,219965,0,0,0
01-01-2015,Z1F0L78Z,0,241444520,0,0,0,6,206552,0,0,2
01-01-2015,Z1F0L7M8,0,41415136,0,0,2,6,204587,0,0,0
01-01-2015,Z1F0L7NS,0,192138568,0,0,0,7,206822,0,0,0
01-01-2015,Z1F0L7NZ,0,59021320,0,0,0,8,204801,0,0,0
01-01-2015,Z1F0L7PX,0,84600704,0,0,0,11,281177,0,0,1
01-01-2015,Z1F0LB4J,0,44390728,0,0,0,7,279726,0,0,0
01-01-2015,Z1F0LBBG,0,144918648,0,0,0,6,289896,0,0,0
01-01-2015,Z1F0LBT6,0,178608536,0,0,0,6,200240,0,0,0
01-01-2015,Z1F0LCDA,0,21664864,0,0,0,6,193874,40,40,0
01-01-2015,Z1F0LH2M,0,189233400,0,0,0,8,428657,0,0,0
01-01-2015,Z1F0LH7B,0,68256376,0,0,0,10,432420,0,0,0
01-01-2015,Z1F0LH7E,0,119765312,0,0,0,5,199167,0,0,0
01-01-2015,Z1F0LJTD,0,125246840,0,0,0,5,204364,24,24,0
01-01-2015,Z1F0LKBP,0,53111032,0,0,0,5,148353,8,8,0
01-01-2015,Z1F0LKEE,0,144500808,0,0,0,10,445428,0,0,0
01-01-2015,Z1F0LKMJ,0,23078160,0,0,0,10,444593,0,0,0
01-01-2015,Z1F0LKWC,0,200109832,0,0,0,9,436079,0,0,0
01-01-2015,Z1F0LKX4,0,205911352,0,0,0,10,436681,0,0,0
01-01-2015,Z1F0LL7D,0,90530088,0,0,0,8,279481,0,0,10
01-01-2015,Z1F0LLED,0,10915992,0,0,0,7,280186,0,0,1
01-01-2015,Z1F0LLFY,0,64250696,0,0,0,58,219585,0,0,2
01-01-2015,Z1F0LLKC,0,227964472,0,1,0,78,220772,0,0,104
01-01-2015,Z1F0LLKR,0,72252656,0,0,0,9,441380,0,0,1
01-01-2015,Z1F0LLPJ,0,164621384,0,0,0,8,447597,0,0,0
01-01-2015,Z1F0LLPS,0,229430488,0,0,0,9,443556,0,0,0
01-01-2015,Z1F0LLWH,0,218162848,0,0,0,6,200342,0,0,0
01-01-2015,Z1F0LM11,0,162699960,0,0,0,8,280520,0,0,2
01-01-2015,Z1F0LM6T,0,88861112,0,0,0,10,449245,0,0,0
01-01-2015,Z1F0LNQB,0,165523032,0,0,0,9,436881,0,0,0
01-01-2015,Z1F0LQGS,0,242138400,0,0,0,7,282471,0,0,0
01-01-2015,Z1F0LQMH,0,83655872,0,0,0,7,205303,0,0,1
01-01-2015,Z1F0LR8G,0,13558472,0,0,0,6,200230,0,0,0
01-01-2015,Z1F0LRLQ,0,51733320,0,0,0,12,284637,0,0,5
01-01-2015,Z1F0LSHN,0,72835304,0,0,0,12,287210,0,0,0
01-01-2015,Z1F0LSNM,0,86857440,232,0,0,6,204784,0,0,0
01-01-2015,Z1F0LSNZ,0,127712264,0,318,0,6,283810,0,0,18
01-01-2015,Z1F0LSPT,0,31278352,0,0,0,7,281674,0,0,0
01-01-2015,Z1F0LSQ2,0,228548280,0,0,0,6,200289,0,0,0
01-01-2015,Z1F0LSQ4,0,45847712,0,0,0,7,291547,0,0,0
01-01-2015,Z1F0LSXW,0,218657328,0,0,0,7,279898,0,0,0
01-01-2015,Z1F0LT0S,0,19616576,0,0,0,6,292307,0,0,0
01-01-2015,Z1F0LT3Y,0,83926144,0,0,0,9,433614,0,0,0
01-01-2015,Z1F0LT4K,0,194743168,0,0,0,6,195741,0,0,0
01-01-2015,Z1F0LT6P,0,165726864,0,0,0,7,174552,0,0,0
01-01-2015,Z1F0LT6Z,0,74320512,0,2,12,5,193032,0,0,0
01-01-2015,Z1F0LTAV,0,73643784,24656,0,0,22,164663,0,0,0
01-01-2015,Z1F0LV8X,0,18402920,0,0,0,7,293275,0,0,1
01-01-2015,Z1F0LV93,0,49818320,0,0,0,9,445029,0,0,0
01-01-2015,Z1F0LVEM,0,52936952,0,0,6,57,219603,0,0,1
01-01-2015,Z1F0LVGY,0,121353416,0,0,0,7,293719,0,0,0
01-01-2015,Z1F0LVL5,0,201877792,0,0,0,10,447176,0,0,0
01-01-2015,Z1F0LVPW,0,209199760,0,1,0,7,279871,0,0,52
01-01-2015,Z1F0M0TV,0,241968088,0,0,6,22,203056,0,0,0
01-01-2015,Z1F0M0XP,0,235764256,0,0,0,10,288510,0,0,3
01-01-2015,Z1F0M7QD,0,63024544,0,0,0,15,193693,0,0,0
01-01-2015,Z1F0MA1S,0,140549984,0,0,0,7,197011,0,0,0
01-01-2015,Z1F0MBGF,0,140213032,0,0,0,57,219534,0,0,0
01-01-2015,Z1F0MCCA,0,57423632,0,0,0,12,307626,0,0,0
01-01-2015,Z1F0MM43,0,100514408,0,0,0,15,248586,0,0,0
01-01-2015,Z1F0MP8Q,0,42787072,0,0,1,6,237372,0,0,0
01-01-2015,Z1F0MQJ2,0,186455264,0,0,0,17,195470,0,0,0
01-01-2015,Z1F0MR6M,0,52538072,0,0,0,13,283939,0,0,0
01-01-2015,Z1F0MRPJ,0,226282984,0,0,0,8,199130,0,0,0
01-01-2015,Z1F0MSSJ,0,67657368,0,0,0,11,286353,0,0,3
01-01-2015,Z1F0MTFT,0,81360440,0,0,0,12,247528,0,0,0
01-01-2015,Z1F0MWE7,0,203936664,0,0,0,13,285591,0,0,0
01-01-2015,Z1F0MXFY,0,233764856,0,0,0,10,218926,0,0,0
01-01-2015,Z1F0MYCF,0,193948096,0,0,0,10,286622,0,0,0
01-01-2015,Z1F0MYEL,0,47337144,0,3,0,36,248937,0,0,3
01-01-2015,Z1F0N11J,0,37264904,0,0,0,15,196438,0,0,7
01-01-2015,Z1F0N2WV,0,107582704,0,0,0,20,194981,0,0,0
01-01-2015,Z1F0N5AD,0,175324368,0,0,0,68,219393,0,0,0
01-01-2015,Z1F0N7VR,0,168581112,0,0,0,9,217527,0,0,0
01-01-2015,Z1F0N8QM,0,194695064,0,0,3,3,198052,0,0,0
01-01-2015,Z1F0NVZA,0,89934064,0,0,0,10,185310,0,0,0
01-01-2015,Z1F0P16F,0,65714640,728,0,0,7,265323,0,0,2
01-01-2015,Z1F0P5D9,0,146889912,0,0,0,29,245471,0,0,0
01-01-2015,Z1F0PSHD,0,223134568,0,0,0,36,246407,0,0,1
01-01-2015,Z1F0Q8RT,0,51898288,0,0,4,8,184062,0,0,0
01-01-2015,Z1F0Q9H0,0,100423552,0,0,0,31,247023,0,0,0
01-01-2015,Z1F0QGSE,0,30351120,0,0,0,30,248918,0,0,0
01-01-2015,Z1F0QGWP,0,26974144,0,0,0,12,248751,0,0,1
01-01-2015,Z1F0QH0C,0,129489160,0,1,0,7,199632,0,0,0
01-01-2015,Z1F0QH7R,0,161697120,0,0,0,12,287119,0,0,0
01-01-2015,Z1F0QHG2,0,203136104,0,0,0,22,195979,0,0,0
01-01-2015,Z1F0QK05,0,113907728,0,0,0,8,197645,0,0,0
01-01-2015,Z1F0QK7Z,0,94396464,0,0,0,20,170180,0,0,0
01-01-2015,Z1F0QKA2,0,25247272,0,0,0,20,171193,0,0,1
01-01-2015,Z1F0QKEW,0,150456312,0,0,1,20,202241,0,0,0
01-01-2015,Z1F0QKGH,0,109574640,0,0,0,13,246851,0,0,0
01-01-2015,Z1F0QKMV,0,57460824,0,0,0,10,285091,0,0,0
01-01-2015,Z1F0QL3N,0,200702864,0,0,0,9,201235,0,0,0
01-01-2015,Z1F0QLC1,0,71350416,0,0,0,7,198020,0,0,0
